data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
2500,0,permutation_1,33.333333333333336,False,3,5.601,"['/column0', 'None', 'None']"
2500,1,permutation_1,33.333333333333336,False,3,5.561000000000001,"['/column0', 'None', 'None']"
2500,2,permutation_1,33.333333333333336,False,3,5.601,"['/column0', 'None', 'None']"
2500,3,permutation_1,33.333333333333336,False,3,5.561000000000001,"['/column0', 'None', 'None']"
2500,4,permutation_1,33.333333333333336,False,3,5.641000000000001,"['/column0', 'None', 'None']"
2500,0,permutation_1,0.0,False,2,3.99999999999999,"['None', 'None', 'None']"
2500,1,permutation_1,0.0,False,2,3.99999999999999,"['None', 'None', 'None']"
2500,2,permutation_1,0.0,False,2,3.99999999999999,"['None', 'None', 'None']"
2500,3,permutation_1,0.0,False,2,4.03999999999999,"['None', 'None', 'None']"
2500,4,permutation_1,0.0,False,2,3.99999999999999,"['None', 'None', 'None']"
