data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
5000,0,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,1,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,2,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,3,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,4,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,5,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,6,permutation_0,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,0,permutation_1,100.0,True,6,41.7200000000023,"['/column0', '/column1', '/column2']"
5000,1,permutation_1,100.0,True,6,43.4000000000025,"['/column0', '/column1', '/column2']"
5000,2,permutation_1,100.0,True,6,37.8000000000016,"['/column0', '/column1', '/column2']"
5000,3,permutation_1,100.0,True,6,43.4400000000022,"['/column0', '/column1', '/column2']"
5000,4,permutation_1,100.0,True,6,44.800000000002,"['/column0', '/column1', '/column2']"
5000,5,permutation_1,100.0,True,6,48.000000000002096,"['/column0', '/column1', '/column2']"
5000,6,permutation_1,100.0,True,6,44.400000000003,"['/column0', '/column1', '/column2']"
5000,0,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,1,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,2,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,3,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,4,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,5,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,6,permutation_2,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,0,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,1,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,2,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,3,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,4,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,5,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,6,permutation_3,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,0,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,1,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,2,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,3,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,4,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,5,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,6,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
5000,0,permutation_5,33.333333333333336,False,4,7.1219999999999,"['None', 'None', '/column2']"
5000,1,permutation_5,33.333333333333336,False,4,7.1219999999999,"['None', 'None', '/column2']"
5000,2,permutation_5,33.333333333333336,False,4,7.1619999999999004,"['None', 'None', '/column2']"
5000,3,permutation_5,33.333333333333336,False,4,7.1619999999999004,"['None', 'None', '/column2']"
5000,4,permutation_5,33.333333333333336,False,4,7.1219999999999,"['None', 'None', '/column2']"
5000,5,permutation_5,33.333333333333336,False,4,7.1619999999999004,"['None', 'None', '/column2']"
5000,6,permutation_5,33.333333333333336,False,4,7.1219999999999,"['None', 'None', '/column2']"
