data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
500,0,permutation_1,100.0,True,10,78.64000000000041,"['/column0', '/column1', '/column2']"
500,1,permutation_1,33.333333333333336,False,3,13.8009999999998,"['None', '/column2', 'None']"
500,2,permutation_1,100.0,True,10,77.0000000000004,"['/column0', '/column1', '/column2']"
500,3,permutation_1,100.0,True,10,67.12000000000229,"['/column0', '/column1', '/column2']"
500,4,permutation_1,33.333333333333336,False,5,22.240999999999502,"['None', '/column2', 'None']"
500,5,permutation_1,100.0,True,10,68.2800000000015,"['/column0', '/column1', '/column2']"
500,6,permutation_1,100.0,True,10,71.0800000000017,"['/column0', '/column1', '/column2']"
500,7,permutation_1,100.0,True,10,71.0000000000023,"['/column0', '/column1', '/column2']"
500,8,permutation_1,100.0,True,10,72.8000000000014,"['/column0', '/column1', '/column2']"
500,9,permutation_1,100.0,True,10,70.0400000000009,"['/column0', '/column1', '/column2']"
