data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
1500,0,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",66.66666666666667,False,8,29.483000000000903,"['None', '/column2', '/column0']"
1500,1,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",66.66666666666667,False,9,31.324000000001107,"['None', '/column2', '/column0']"
1500,2,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",100.0,True,8,44.6820000000028,"['/column1', '/column2', '/column0']"
1500,3,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",100.0,True,6,39.640000000002104,"['/column1', '/column2', '/column0']"
1500,4,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",100.0,True,7,36.8410000000026,"['/column1', '/column2', '/column0']"
1500,5,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",66.66666666666667,False,8,31.203000000001705,"['None', '/column2', '/column0']"
1500,6,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",100.0,True,7,40.801000000003,"['/column1', '/column2', '/column0']"
1500,7,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",66.66666666666667,False,9,36.64400000000159,"['None', '/column2', '/column0']"
1500,8,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",100.0,True,6,37.9600000000025,"['/column1', '/column2', '/column0']"
1500,9,"{'/column0': '/region_0', '/column1': '/region_1', '/column2': '/region_2'}",100.0,True,8,41.6020000000028,"['/column1', '/column2', '/column0']"
