data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
1000,0,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",66.66666666666667,False,8,29.323000000000704,"['None', '/column2', '/column1']"
1000,1,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",66.66666666666667,False,8,28.083000000000602,"['None', '/column2', '/column1']"
1000,2,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",100.0,True,6,36.760000000002094,"['/column0', '/column2', '/column1']"
1000,3,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",100.0,True,6,60.8000000000047,"['/column0', '/column2', '/column1']"
1000,4,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",100.0,True,6,45.5600000000022,"['/column0', '/column2', '/column1']"
1000,5,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",100.0,True,6,40.6000000000023,"['/column0', '/column2', '/column1']"
1000,6,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",66.66666666666667,False,8,30.203000000000504,"['None', '/column2', '/column1']"
1000,7,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",100.0,True,7,38.601000000002,"['/column0', '/column2', '/column1']"
1000,8,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",100.0,True,6,30.400000000001,"['/column0', '/column2', '/column1']"
1000,9,"{'/column0': '/region_1', '/column1': '/region_0', '/column2': '/region_2'}",66.66666666666667,False,8,27.1630000000004,"['None', '/column2', '/column1']"
