data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
3000,0,permutation_1,0.0,False,2,6.719999999999899,"['None', 'None', 'None']"
3000,1,permutation_1,0.0,False,2,6.719999999999899,"['None', 'None', 'None']"
3000,2,permutation_1,0.0,False,2,6.7599999999999,"['None', 'None', 'None']"
3000,3,permutation_1,0.0,False,2,6.719999999999899,"['None', 'None', 'None']"
3000,4,permutation_1,0.0,False,2,6.719999999999899,"['None', 'None', 'None']"
3000,0,permutation_1,0.0,False,31,104.080000000006,"['None', 'None', 'None']"
