data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
3500,0,permutation_0,66.66666666666667,False,6,27.6819999999997,"['/column0', '/column1', 'None']"
3500,0,permutation_1,0.0,False,3,4.562,"['None', 'None', 'None']"
3500,0,permutation_2,66.66666666666667,False,6,28.4419999999997,"['/column0', '/column1', 'None']"
3500,0,permutation_3,33.333333333333336,False,3,11.0409999999998,"['/column0', 'None', 'None']"
3500,0,permutation_4,0.0,False,2,0.002,"['None', 'None', 'None']"
3500,0,permutation_5,33.333333333333336,False,5,16.321999999999804,"['None', '/column1', 'None']"
