data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
5000,0,permutation_1,100.0,True,6,46.3200000000016,"['/column0', '/column1', '/column2']"
5000,1,permutation_1,100.0,True,6,45.6400000000025,"['/column0', '/column1', '/column2']"
5000,2,permutation_1,100.0,True,6,49.6400000000028,"['/column0', '/column1', '/column2']"
5000,3,permutation_1,66.66666666666667,False,6,32.961000000000396,"['/column0', 'None', '/column2']"
5000,4,permutation_1,100.0,True,6,45.9200000000025,"['/column0', '/column1', '/column2']"
5000,5,permutation_1,100.0,True,6,39.2000000000015,"['/column0', '/column1', '/column2']"
5000,6,permutation_1,100.0,True,6,59.1200000000036,"['/column0', '/column1', '/column2']"
5000,7,permutation_1,66.66666666666667,False,6,31.320999999999902,"['/column0', 'None', '/column2']"
5000,8,permutation_1,100.0,True,6,42.36000000000159,"['/column0', '/column1', '/column2']"
5000,9,permutation_1,100.0,True,6,49.2000000000025,"['/column0', '/column1', '/column2']"
