data limit,run,initial_permutation,goal_percentage,goal_achieved,number_of_actions,total_task_time,final_goal_region_occupancy
8000,0,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,0,permutation_1,100.0,True,6,35.5200000000011,"['/column0', '/column1', '/column2']"
8000,0,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,0,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,0,permutation_4,100.0,True,6,40.280000000000896,"['/column0', '/column1', '/column2']"
8000,0,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,1,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,1,permutation_1,33.333333333333336,False,3,8.9199999999999,"['/column0', 'None', 'None']"
8000,1,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,1,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,1,permutation_4,100.0,True,6,44.8800000000028,"['/column0', '/column1', '/column2']"
8000,1,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,2,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,2,permutation_1,33.333333333333336,False,4,8.880999999999899,"['/column0', 'None', 'None']"
8000,2,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,2,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,2,permutation_4,100.0,True,6,40.8400000000016,"['/column0', '/column1', '/column2']"
8000,2,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,3,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,3,permutation_1,0.0,False,2,3.441,"['None', 'None', 'None']"
8000,3,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,3,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,3,permutation_4,100.0,True,6,35.3200000000009,"['/column0', '/column1', '/column2']"
8000,3,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,4,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,4,permutation_1,100.0,True,6,39.9200000000013,"['/column0', '/column1', '/column2']"
8000,4,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,4,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,4,permutation_4,100.0,True,6,44.8800000000021,"['/column0', '/column1', '/column2']"
8000,4,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,5,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,5,permutation_1,100.0,True,6,41.9200000000017,"['/column0', '/column1', '/column2']"
8000,5,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,5,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,5,permutation_4,100.0,True,6,37.1200000000015,"['/column0', '/column1', '/column2']"
8000,5,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,6,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,6,permutation_1,33.333333333333336,False,3,8.8799999999999,"['/column0', 'None', 'None']"
8000,6,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,6,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,6,permutation_4,100.0,True,6,34.1600000000008,"['/column0', '/column1', '/column2']"
8000,6,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,7,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,7,permutation_1,33.333333333333336,False,3,8.8799999999999,"['/column0', 'None', 'None']"
8000,7,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,7,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,7,permutation_4,100.0,True,6,46.8400000000028,"['/column0', '/column1', '/column2']"
8000,7,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,8,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,8,permutation_1,33.333333333333336,False,4,15.799999999999802,"['/column0', 'None', 'None']"
8000,8,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,8,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,8,permutation_4,100.0,True,6,47.2800000000028,"['/column0', '/column1', '/column2']"
8000,8,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,9,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,9,permutation_1,33.333333333333336,False,3,8.8799999999999,"['/column0', 'None', 'None']"
8000,9,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,9,permutation_3,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,9,permutation_4,100.0,True,6,51.8800000000025,"['/column0', '/column1', '/column2']"
8000,9,permutation_5,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,0,permutation_0,0.0,False,1,0.001,"['None', 'None', 'None']"
8000,0,permutation_1,100.0,True,6,37.240000000000904,"['/column0', '/column1', '/column2']"
8000,0,permutation_2,0.0,False,1,0.001,"['None', 'None', 'None']"
